global_idx,set,orgi_index,true_label,pred_label,top1_prob
9641,train,9641,61,61,0.8837199211120605
26545,train,26545,58,58,0.8837218880653381
17912,train,17912,58,58,0.883728563785553
58975,test,8975,88,88,0.8837364315986633
51637,test,1637,92,92,0.8837381601333618
20088,train,20088,27,27,0.8837409615516663
57011,test,7011,75,75,0.8837410807609558
49501,train,49501,85,85,0.8837411403656006
42,train,42,49,49,0.883743941783905
57914,test,7914,75,75,0.8837463855743408
31428,train,31428,45,45,0.8837512135505676
6062,train,6062,37,37,0.8837535381317139
20132,train,20132,49,49,0.883757472038269
51823,test,1823,77,77,0.8837628364562988
17256,train,17256,10,10,0.8837669491767883
32624,train,32624,61,61,0.883767306804657
10975,train,10975,52,52,0.8837800621986389
58341,test,8341,0,0,0.8837858438491821
33024,train,33024,11,11,0.883788526058197
30879,train,30879,42,42,0.883788526058197
23398,train,23398,60,60,0.8837908506393433
42347,train,42347,75,75,0.8838000893592834
54959,test,4959,40,40,0.8838005661964417
41094,train,41094,18,18,0.8838146328926086
24840,train,24840,11,11,0.8838201761245728
35958,train,35958,85,85,0.883821964263916
40999,train,40999,84,84,0.8838319182395935
15069,train,15069,90,90,0.8838433623313904
24497,train,24497,26,26,0.8838434815406799
40683,train,40683,5,5,0.8838455080986023
11392,train,11392,47,47,0.8838461637496948
10114,train,10114,70,70,0.883846640586853
30851,train,30851,13,13,0.8838489055633545
11301,train,11301,73,73,0.8838491439819336
42077,train,42077,0,0,0.8838542699813843
59143,test,9143,84,84,0.8838593363761902
49735,train,49735,65,65,0.8838596940040588
27144,train,27144,74,74,0.88386070728302
15809,train,15809,58,58,0.8838684558868408
17406,train,17406,65,65,0.8838726282119751
16134,train,16134,86,86,0.8838831782341003
14082,train,14082,0,0,0.8838845491409302
27222,train,27222,97,97,0.8838856816291809
45840,train,45840,29,29,0.8838889598846436
12595,train,12595,42,42,0.8838915228843689
39912,train,39912,86,86,0.8838998079299927
57281,test,7281,8,8,0.8839098215103149
14326,train,14326,6,6,0.8839120268821716
21734,train,21734,87,87,0.8839199542999268
48606,train,48606,0,0,0.8839232921600342
7170,train,7170,27,27,0.8839252591133118
40327,train,40327,97,97,0.8839395046234131
25535,train,25535,97,97,0.8839396238327026
59881,test,9881,75,3,0.8839444518089294
53291,test,3291,42,42,0.8839454650878906
43877,train,43877,57,57,0.8839476108551025
40007,train,40007,59,59,0.8839532732963562
45531,train,45531,43,43,0.8839572668075562
54602,test,4602,97,97,0.8839621543884277
21398,train,21398,57,57,0.8839623928070068
39671,train,39671,28,28,0.8839637041091919
12243,train,12243,47,52,0.8839883208274841
41630,train,41630,90,90,0.8839883208274841
38954,train,38954,43,43,0.8840116858482361
53369,test,3369,29,15,0.8840150237083435
51688,test,1688,78,78,0.8840165138244629
48604,train,48604,96,52,0.8840245604515076
46814,train,46814,70,70,0.8840253949165344
32104,train,32104,97,97,0.8840288519859314
48846,train,48846,36,36,0.8840306997299194
20395,train,20395,53,53,0.8840335011482239
10956,train,10956,14,14,0.8840351104736328
13483,train,13483,14,14,0.8840359449386597
28552,train,28552,5,5,0.884046196937561
22847,train,22847,50,50,0.884047269821167
20763,train,20763,39,39,0.8840542435646057
18419,train,18419,19,19,0.8840557932853699
10811,train,10811,50,50,0.8840581774711609
14563,train,14563,58,58,0.8840696215629578
9272,train,9272,84,84,0.8840755224227905
12710,train,12710,87,87,0.8840755820274353
28568,train,28568,89,89,0.8840803503990173
7528,train,7528,14,14,0.8840953707695007
3949,train,3949,89,89,0.884097695350647
6569,train,6569,10,10,0.8841012120246887
1706,train,1706,26,26,0.8841044902801514
25539,train,25539,7,7,0.8841127753257751
6561,train,6561,7,7,0.8841139078140259
1558,train,1558,21,21,0.8841188549995422
18543,train,18543,70,70,0.8841266632080078
43637,train,43637,11,11,0.884132444858551
45437,train,45437,80,80,0.8841337561607361
21251,train,21251,58,58,0.8841384053230286
21344,train,21344,54,54,0.8841389417648315
46016,train,46016,6,6,0.8841407299041748
10117,train,10117,57,57,0.8841438293457031
17649,train,17649,92,92,0.8841569423675537
30293,train,30293,48,48,0.8841630220413208
24538,train,24538,86,86,0.8841657042503357
59867,test,9867,69,69,0.8841696977615356
22727,train,22727,14,14,0.8841737508773804
47097,train,47097,78,40,0.884178102016449
22376,train,22376,31,31,0.884182870388031
15452,train,15452,14,14,0.8841838836669922
8323,train,8323,67,67,0.8841855525970459
24941,train,24941,36,36,0.8841871619224548
33673,train,33673,66,66,0.8841962814331055
46291,train,46291,73,73,0.8841990828514099
15747,train,15747,33,33,0.8841997981071472
59969,test,9969,89,89,0.8842045664787292
8446,train,8446,75,75,0.8842102885246277
15056,train,15056,38,38,0.88421231508255
26453,train,26453,67,67,0.8842138051986694
12132,train,12132,51,51,0.8842149376869202
462,train,462,60,60,0.8842152953147888
1044,train,1044,63,63,0.8842164874076843
23699,train,23699,33,33,0.8842207193374634
49814,train,49814,80,80,0.8842239379882812
3817,train,3817,48,48,0.8842248320579529
37583,train,37583,67,67,0.8842304944992065
1334,train,1334,48,48,0.8842341303825378
33964,train,33964,75,75,0.8842354416847229
57168,test,7168,36,36,0.8842389583587646
58327,test,8327,0,0,0.8842428922653198
48452,train,48452,93,93,0.8842483758926392
41805,train,41805,29,29,0.8842535018920898
43688,train,43688,8,8,0.8842560052871704
8611,train,8611,89,89,0.8842650055885315
55022,test,5022,53,53,0.8842669129371643
50636,test,636,61,61,0.8842690587043762
54137,test,4137,59,59,0.8842774629592896
57833,test,7833,43,43,0.8842803835868835
5569,train,5569,78,78,0.8842872381210327
35995,train,35995,41,41,0.884290874004364
40059,train,40059,75,75,0.8842910528182983
25670,train,25670,21,21,0.8842974901199341
54666,test,4666,0,0,0.8843063712120056
19669,train,19669,31,31,0.8843120336532593
53537,test,3537,58,58,0.884313702583313
47293,train,47293,10,10,0.8843182921409607
49197,train,49197,58,58,0.884320080280304
12234,train,12234,6,6,0.8843209147453308
6028,train,6028,18,18,0.8843229413032532
8459,train,8459,30,30,0.8843351006507874
23477,train,23477,42,42,0.8843361139297485
17741,train,17741,19,19,0.8843374848365784
40440,train,40440,73,73,0.884341299533844
36422,train,36422,77,77,0.884344756603241
9055,train,9055,27,27,0.8843473196029663
41690,train,41690,21,21,0.8843597769737244
33267,train,33267,4,4,0.8843607902526855
10386,train,10386,39,39,0.8843614459037781
36277,train,36277,45,45,0.8843663930892944
40207,train,40207,18,18,0.8843701481819153
14924,train,14924,16,16,0.8843708634376526
28482,train,28482,6,6,0.8843724727630615
28033,train,28033,92,92,0.8843753337860107
47417,train,47417,89,89,0.8843956589698792
28180,train,28180,83,83,0.8843962550163269
8740,train,8740,48,48,0.8844027519226074
12385,train,12385,91,91,0.8844057321548462
10836,train,10836,14,14,0.8844063878059387
29188,train,29188,17,17,0.8844093680381775
44114,train,44114,35,35,0.884415328502655
20506,train,20506,89,89,0.8844174146652222
32189,train,32189,50,50,0.8844217658042908
27582,train,27582,14,79,0.8844392895698547
12912,train,12912,91,91,0.8844425678253174
37159,train,37159,43,43,0.8844491243362427
19699,train,19699,45,45,0.8844513297080994
899,train,899,62,62,0.884468138217926
45276,train,45276,43,43,0.8844691514968872
25581,train,25581,89,89,0.8844708204269409
47353,train,47353,32,32,0.8844757080078125
52594,test,2594,52,52,0.8844813704490662
19369,train,19369,72,72,0.884490430355072
26857,train,26857,58,58,0.8844914436340332
37087,train,37087,43,43,0.8844969272613525
3405,train,3405,85,85,0.8845125436782837
11946,train,11946,61,61,0.8845130801200867
1052,train,1052,19,19,0.884513258934021
44818,train,44818,41,41,0.8845135569572449
26272,train,26272,80,80,0.8845148682594299
39298,train,39298,92,92,0.8845226168632507
26530,train,26530,83,83,0.8845259547233582
25450,train,25450,62,62,0.8845266103744507
42676,train,42676,23,23,0.8845413327217102
22001,train,22001,97,97,0.884541928768158
54206,test,4206,22,22,0.8845424652099609
41230,train,41230,57,57,0.8845487236976624
23995,train,23995,88,88,0.8845518827438354
43111,train,43111,42,42,0.8845556378364563
45435,train,45435,28,28,0.8845584988594055
14354,train,14354,69,69,0.8845599293708801
29116,train,29116,84,84,0.8845623135566711
16380,train,16380,48,48,0.8845702409744263
25784,train,25784,21,21,0.8845705389976501
50963,test,963,51,51,0.884571373462677
58195,test,8195,61,61,0.8845715522766113
39110,train,39110,30,30,0.8845746517181396
38215,train,38215,89,89,0.8845989108085632
55828,test,5828,37,37,0.8846011161804199
39108,train,39108,38,38,0.8846060037612915
36641,train,36641,23,23,0.88460773229599
53524,test,3524,40,40,0.8846145868301392
45536,train,45536,86,86,0.8846167922019958
17811,train,17811,95,95,0.8846182227134705
41464,train,41464,37,37,0.8846189379692078
22350,train,22350,64,64,0.8846191167831421
53704,test,3704,61,61,0.8846230506896973
33607,train,33607,97,97,0.8846286535263062
12789,train,12789,52,52,0.8846331238746643
22518,train,22518,63,63,0.8846412301063538
21837,train,21837,84,84,0.8846433758735657
32623,train,32623,84,84,0.8846505880355835
44938,train,44938,18,18,0.8846558928489685
52589,test,2589,28,28,0.884674072265625
5786,train,5786,97,97,0.8846742510795593
1023,train,1023,8,8,0.8846839070320129
11641,train,11641,58,58,0.8846953511238098
6723,train,6723,57,57,0.884695827960968
28951,train,28951,85,85,0.884695827960968
53242,test,3242,37,37,0.8846984505653381
15013,train,15013,90,90,0.8847103714942932
29530,train,29530,37,37,0.8847177624702454
53346,test,3346,42,42,0.8847182989120483
53390,test,3390,75,75,0.8847260475158691
39888,train,39888,58,58,0.8847281336784363
54224,test,4224,47,47,0.8847340941429138
2439,train,2439,26,26,0.8847384452819824
11371,train,11371,97,97,0.8847442269325256
10884,train,10884,15,15,0.8847472667694092
3395,train,3395,14,14,0.8847569227218628
26805,train,26805,37,37,0.8847570419311523
52222,test,2222,26,26,0.8847626447677612
29147,train,29147,46,46,0.8847686052322388
34424,train,34424,7,24,0.8847845792770386
32827,train,32827,18,18,0.8847966194152832
17809,train,17809,6,6,0.8847982883453369
9015,train,9015,60,60,0.8848018050193787
50952,test,952,42,42,0.8848040103912354
17111,train,17111,54,54,0.8848045468330383
13607,train,13607,36,36,0.8848072290420532
35052,train,35052,87,87,0.8848099708557129
58419,test,8419,8,8,0.8848123550415039
54178,test,4178,35,35,0.8848215341567993
32774,train,32774,76,76,0.8848233222961426
30153,train,30153,32,32,0.8848269581794739
10731,train,10731,62,62,0.8848271369934082
8265,train,8265,41,41,0.8848308324813843
16887,train,16887,97,97,0.8848357796669006
4989,train,4989,20,20,0.8848379254341125
34110,train,34110,0,0,0.8848423361778259
3840,train,3840,19,19,0.8848444819450378
35134,train,35134,43,43,0.8848450183868408
10732,train,10732,78,78,0.8848487138748169
43842,train,43842,91,91,0.8848491311073303
25199,train,25199,25,25,0.8848508596420288
47015,train,47015,30,30,0.8848534226417542
4163,train,4163,37,37,0.8848586678504944
24212,train,24212,28,28,0.8848685026168823
31832,train,31832,64,64,0.8848685622215271
43187,train,43187,62,62,0.8848769664764404
43474,train,43474,37,37,0.8848778009414673
16989,train,16989,61,61,0.884878396987915
34351,train,34351,67,67,0.8848918080329895
19560,train,19560,6,6,0.8848947286605835
37132,train,37132,5,5,0.8848965764045715
24362,train,24362,38,38,0.8849002122879028
6331,train,6331,43,43,0.8849038481712341
8997,train,8997,49,49,0.8849099278450012
37418,train,37418,28,28,0.8849149346351624
53482,test,3482,52,52,0.8849254250526428
46009,train,46009,97,97,0.8849277496337891
1168,train,1168,97,97,0.8849297761917114
39608,train,39608,92,92,0.8849329948425293
35048,train,35048,2,2,0.8849338293075562
10603,train,10603,87,87,0.8849380016326904
46570,train,46570,8,8,0.8849468231201172
45483,train,45483,48,48,0.8849596977233887
56536,test,6536,57,57,0.8849631547927856
45267,train,45267,59,59,0.88496994972229
33934,train,33934,58,58,0.884972095489502
28477,train,28477,71,71,0.8849755525588989
46693,train,46693,27,27,0.8849819898605347
21809,train,21809,17,17,0.8849905729293823
44454,train,44454,80,80,0.8849923610687256
7512,train,7512,90,90,0.884994387626648
2915,train,2915,87,87,0.8849949836730957
8927,train,8927,52,52,0.8849958181381226
9960,train,9960,88,88,0.885009229183197
14553,train,14553,7,7,0.885032594203949
28525,train,28525,90,90,0.8850336074829102
45369,train,45369,49,49,0.8850346803665161
57349,test,7349,96,96,0.8850393295288086
52185,test,2185,79,79,0.8850441575050354
53604,test,3604,73,73,0.8850445747375488
6704,train,6704,47,47,0.8850452303886414
37760,train,37760,27,27,0.8850460648536682
17392,train,17392,80,80,0.8850519061088562
4771,train,4771,25,25,0.885057270526886
40512,train,40512,65,65,0.8850579857826233
720,train,720,89,89,0.8850612640380859
19179,train,19179,60,60,0.8850622177124023
4840,train,4840,85,85,0.8850680589675903
32496,train,32496,2,2,0.8850688934326172
59587,test,9587,97,97,0.8850733041763306
28451,train,28451,38,38,0.8850739598274231
34237,train,34237,61,61,0.8851001262664795
34549,train,34549,64,64,0.8851016163825989
41963,train,41963,69,69,0.8851041197776794
39613,train,39613,51,51,0.8851049542427063
40709,train,40709,45,45,0.885113000869751
60,train,60,36,36,0.8851132988929749
37763,train,37763,0,0,0.885116457939148
52562,test,2562,39,39,0.8851207494735718
48793,train,48793,45,45,0.8851303458213806
33255,train,33255,89,89,0.8851329684257507
31875,train,31875,89,89,0.8851462602615356
16218,train,16218,11,11,0.8851513862609863
32853,train,32853,47,47,0.8851543664932251
18417,train,18417,64,64,0.8851556777954102
26388,train,26388,50,50,0.8851640224456787
49816,train,49816,86,86,0.8851721882820129
9505,train,9505,11,11,0.8851736783981323
26085,train,26085,97,97,0.8851787447929382
47708,train,47708,58,58,0.8851802349090576
36028,train,36028,30,30,0.8851833343505859
56815,test,6815,77,77,0.8851874470710754
57214,test,7214,60,60,0.8851909637451172
39124,train,39124,37,37,0.8851946592330933
24542,train,24542,37,37,0.885196328163147
38332,train,38332,19,19,0.8851978778839111
32674,train,32674,48,48,0.8851982951164246
58905,test,8905,43,43,0.8851991295814514
39751,train,39751,36,36,0.8852019309997559
2258,train,2258,97,97,0.8852030634880066
35312,train,35312,14,14,0.8852030634880066
3320,train,3320,84,84,0.8852095007896423
7633,train,7633,6,6,0.8852156400680542
55527,test,5527,16,16,0.8852156400680542
34537,train,34537,71,71,0.8852168917655945
33000,train,33000,54,54,0.8852200508117676
39757,train,39757,41,41,0.8852207064628601
7065,train,7065,59,59,0.8852285146713257
35572,train,35572,90,90,0.8852311372756958
55129,test,5129,58,58,0.8852454423904419
18080,train,18080,64,64,0.8852459192276001
12585,train,12585,18,18,0.8852601051330566
4418,train,4418,69,69,0.8852615356445312
49255,train,49255,91,91,0.8852668404579163
50898,test,898,12,12,0.885269284248352
52137,test,2137,62,62,0.8852706551551819
51620,test,1620,42,42,0.8852740526199341
47404,train,47404,70,70,0.8852745294570923
13658,train,13658,37,37,0.8852759003639221
36321,train,36321,57,57,0.8852760791778564
44302,train,44302,76,76,0.8852824568748474
5180,train,5180,2,2,0.8852852582931519
34198,train,34198,47,47,0.8852859139442444
12306,train,12306,22,22,0.8852909207344055
12623,train,12623,72,72,0.8852911591529846
3746,train,3746,50,50,0.8852921724319458
47081,train,47081,53,53,0.8853005766868591
55938,test,5938,66,66,0.8853029012680054
7646,train,7646,86,86,0.8853120803833008
23924,train,23924,14,14,0.8853161931037903
12404,train,12404,69,69,0.8853172063827515
39378,train,39378,46,46,0.8853182196617126
996,train,996,8,8,0.8853208422660828
21262,train,21262,42,42,0.8853238224983215
34649,train,34649,70,70,0.8853248357772827
19914,train,19914,11,11,0.8853249549865723
24286,train,24286,75,75,0.8853249549865723
9657,train,9657,8,8,0.8853287696838379
24119,train,24119,9,9,0.8853322267532349
47756,train,47756,5,5,0.885341227054596
58740,test,8740,94,94,0.8853422403335571
35488,train,35488,14,14,0.8853425979614258
49038,train,49038,96,96,0.8853665590286255
18668,train,18668,83,83,0.8853676319122314
32511,train,32511,84,84,0.8853682279586792
14658,train,14658,85,85,0.8853726387023926
11971,train,11971,87,87,0.8853771090507507
3768,train,3768,80,80,0.8853825330734253
49424,train,49424,58,58,0.8853853940963745
7712,train,7712,10,10,0.8853855133056641
33624,train,33624,5,5,0.885394275188446
12426,train,12426,23,23,0.885395884513855
7754,train,7754,17,17,0.8853959441184998
21608,train,21608,60,60,0.8853963613510132
30909,train,30909,19,19,0.8854011297225952
10421,train,10421,49,49,0.8854027986526489
12683,train,12683,81,81,0.8854033350944519
1642,train,1642,62,62,0.885404109954834
19964,train,19964,6,6,0.8854100704193115
44800,train,44800,95,95,0.8854138255119324
55231,test,5231,42,42,0.8854197263717651
43613,train,43613,32,32,0.885421872138977
1437,train,1437,61,61,0.8854303359985352
35414,train,35414,58,58,0.8854332566261292
57857,test,7857,87,87,0.8854342699050903
24215,train,24215,76,76,0.8854362368583679
